uid,model,variant,temperature,modality,strict,rescued,schema_status,file
faa67d8f,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v1_t0_5.json
47817359,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/47817359_v0_t0_0.json
27910ee5,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/27910ee5_v1_t0_0.json
0dd1e9ca,claude-3-5-sonnet-20240620,1,0.0,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v1_t0_0.json
bbf22c00,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v2_t0_0.json
8fc9d168,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v0_t0_5.json
936aa3e5,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v0_t0_5.json
2bc72355,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/2bc72355_v2_t0_0.json
9cebf902,claude-3-5-sonnet-20240620,1,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9cebf902_v1_t0_0.json
85a846ff,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v0_t0_5.json
8cc4a9e1,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v2_t0_0.json
7e365caf,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/7e365caf_v2_t0_5.json
f260aa25,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v1_t0_0.json
9652a31e,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9652a31e_v2_t0_5.json
07080553,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/07080553_v0_t0_0.json
ab599408,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/ab599408_v2_t0_0.json
25c9f684,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/25c9f684_v0_t0_5.json
0c07452f,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0c07452f_v2_t0_5.json
2bc72355,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/2bc72355_v0_t0_5.json
85a846ff,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v2_t0_0.json
dc35566b,claude-3-5-sonnet-20240620,1,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/dc35566b_v1_t0_5.json
47817359,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/47817359_v2_t0_5.json
1b64c419,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/1b64c419_v1_t0_0.json
bbf22c00,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v0_t0_5.json
a79efa23,claude-3-5-sonnet-20240620,1,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/a79efa23_v1_t0_0.json
8fc9d168,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v2_t0_0.json
936aa3e5,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v2_t0_0.json
9652a31e,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9652a31e_v0_t0_0.json
25c9f684,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/25c9f684_v2_t0_0.json
ab599408,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/ab599408_v0_t0_5.json
07080553,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/07080553_v2_t0_5.json
f6d74921,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f6d74921_v1_t0_5.json
0c07452f,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0c07452f_v0_t0_0.json
8cc4a9e1,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v0_t0_5.json
7e365caf,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/7e365caf_v0_t0_0.json
b4ec494d,claude-3-5-sonnet-20240620,1,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v1_t0_5.json
8fc9d168,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v1_t0_5.json
936aa3e5,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v1_t0_5.json
faa67d8f,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v0_t0_5.json
47817359,claude-3-5-sonnet-20240620,1,0.0,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/47817359_v1_t0_0.json
27910ee5,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/27910ee5_v0_t0_0.json
a79efa23,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/a79efa23_v2_t0_5.json
1b64c419,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/1b64c419_v2_t0_5.json
0dd1e9ca,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v0_t0_0.json
9cebf902,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9cebf902_v0_t0_0.json
dc35566b,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/dc35566b_v2_t0_0.json
85a846ff,claude-3-5-sonnet-20240620,1,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v1_t0_5.json
b4ec494d,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v2_t0_0.json
f260aa25,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v0_t0_0.json
07080553,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/07080553_v1_t0_0.json
25c9f684,claude-3-5-sonnet-20240620,1,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/25c9f684_v1_t0_5.json
f6d74921,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/f6d74921_v2_t0_0.json
9cebf902,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9cebf902_v2_t0_5.json
dc35566b,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/dc35566b_v0_t0_5.json
2bc72355,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/2bc72355_v1_t0_5.json
faa67d8f,claude-3-5-sonnet-20240620,2,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v2_t0_0.json
bbf22c00,claude-3-5-sonnet-20240620,1,0.5,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v1_t0_5.json
0dd1e9ca,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v2_t0_5.json
1b64c419,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/1b64c419_v0_t0_0.json
a79efa23,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/a79efa23_v0_t0_0.json
27910ee5,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/27910ee5_v2_t0_5.json
ab599408,claude-3-5-sonnet-20240620,1,0.5,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/ab599408_v1_t0_5.json
f6d74921,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f6d74921_v0_t0_5.json
0c07452f,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0c07452f_v1_t0_0.json
9652a31e,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9652a31e_v1_t0_0.json
b4ec494d,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v0_t0_5.json
f260aa25,claude-3-5-sonnet-20240620,2,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v2_t0_5.json
8cc4a9e1,claude-3-5-sonnet-20240620,1,0.5,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v1_t0_5.json
7e365caf,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/7e365caf_v1_t0_0.json
2bc72355,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/2bc72355_v0_t0_0.json
85a846ff,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v2_t0_5.json
dc35566b,claude-3-5-sonnet-20240620,1,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/dc35566b_v1_t0_0.json
47817359,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/47817359_v2_t0_0.json
bbf22c00,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v0_t0_0.json
1b64c419,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/1b64c419_v1_t0_5.json
a79efa23,claude-3-5-sonnet-20240620,1,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/a79efa23_v1_t0_5.json
8fc9d168,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v2_t0_5.json
936aa3e5,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v2_t0_5.json
9652a31e,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9652a31e_v0_t0_5.json
ab599408,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/ab599408_v0_t0_0.json
25c9f684,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/25c9f684_v2_t0_5.json
07080553,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/07080553_v2_t0_0.json
f6d74921,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f6d74921_v1_t0_0.json
0c07452f,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0c07452f_v0_t0_5.json
8cc4a9e1,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v0_t0_0.json
7e365caf,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/7e365caf_v0_t0_5.json
b4ec494d,claude-3-5-sonnet-20240620,1,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v1_t0_0.json
faa67d8f,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v1_t0_0.json
47817359,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/47817359_v0_t0_5.json
27910ee5,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/27910ee5_v1_t0_5.json
bbf22c00,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v2_t0_5.json
0dd1e9ca,claude-3-5-sonnet-20240620,1,0.5,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v1_t0_5.json
8fc9d168,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v0_t0_0.json
936aa3e5,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v0_t0_0.json
2bc72355,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/2bc72355_v2_t0_5.json
9cebf902,claude-3-5-sonnet-20240620,1,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9cebf902_v1_t0_5.json
85a846ff,claude-3-5-sonnet-20240620,0,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v0_t0_0.json
8cc4a9e1,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v2_t0_5.json
7e365caf,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/7e365caf_v2_t0_0.json
f260aa25,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v1_t0_5.json
9652a31e,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9652a31e_v2_t0_0.json
07080553,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/07080553_v0_t0_5.json
25c9f684,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/25c9f684_v0_t0_0.json
ab599408,claude-3-5-sonnet-20240620,2,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/ab599408_v2_t0_5.json
0c07452f,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0c07452f_v2_t0_0.json
9cebf902,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/9cebf902_v2_t0_0.json
dc35566b,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/dc35566b_v0_t0_0.json
2bc72355,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/2bc72355_v1_t0_0.json
faa67d8f,claude-3-5-sonnet-20240620,2,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v2_t0_5.json
1b64c419,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/1b64c419_v0_t0_5.json
0dd1e9ca,claude-3-5-sonnet-20240620,2,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v2_t0_0.json
bbf22c00,claude-3-5-sonnet-20240620,1,0.0,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v1_t0_0.json
a79efa23,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/a79efa23_v0_t0_5.json
27910ee5,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/27910ee5_v2_t0_0.json
ab599408,claude-3-5-sonnet-20240620,1,0.0,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/ab599408_v1_t0_0.json
f6d74921,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f6d74921_v0_t0_0.json
0c07452f,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/0c07452f_v1_t0_5.json
9652a31e,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9652a31e_v1_t0_5.json
b4ec494d,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v0_t0_0.json
f260aa25,claude-3-5-sonnet-20240620,2,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v2_t0_0.json
8cc4a9e1,claude-3-5-sonnet-20240620,1,0.0,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v1_t0_0.json
7e365caf,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/7e365caf_v1_t0_5.json
8fc9d168,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v1_t0_0.json
936aa3e5,claude-3-5-sonnet-20240620,1,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v1_t0_0.json
faa67d8f,claude-3-5-sonnet-20240620,0,0.0,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v0_t0_0.json
47817359,claude-3-5-sonnet-20240620,1,0.5,GUI,1,1,strict,anthropic/claude-3-5-sonnet-20240620/47817359_v1_t0_5.json
27910ee5,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/27910ee5_v0_t0_5.json
a79efa23,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/a79efa23_v2_t0_0.json
0dd1e9ca,claude-3-5-sonnet-20240620,0,0.5,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v0_t0_5.json
1b64c419,claude-3-5-sonnet-20240620,2,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/1b64c419_v2_t0_0.json
9cebf902,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/9cebf902_v0_t0_5.json
dc35566b,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/dc35566b_v2_t0_5.json
85a846ff,claude-3-5-sonnet-20240620,1,0.0,GUI,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/85a846ff_v1_t0_0.json
b4ec494d,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v2_t0_5.json
f260aa25,claude-3-5-sonnet-20240620,0,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/f260aa25_v0_t0_5.json
07080553,claude-3-5-sonnet-20240620,1,0.5,TEXT,1,1,strict,anthropic/claude-3-5-sonnet-20240620/07080553_v1_t0_5.json
25c9f684,claude-3-5-sonnet-20240620,1,0.0,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/25c9f684_v1_t0_0.json
f6d74921,claude-3-5-sonnet-20240620,2,0.5,TEXT,0,1,rescued,anthropic/claude-3-5-sonnet-20240620/f6d74921_v2_t0_5.json
faa67d8f,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/faa67d8f_v1_t0_5.json
47817359,gpt-4.1,0,0.0,GUI,1,1,strict,openai/gpt-4.1/47817359_v0_t0_0.json
27910ee5,gpt-4.1,1,0.0,TEXT,1,1,strict,openai/gpt-4.1/27910ee5_v1_t0_0.json
0dd1e9ca,gpt-4.1,1,0.0,GUI,1,1,strict,openai/gpt-4.1/0dd1e9ca_v1_t0_0.json
bbf22c00,gpt-4.1,2,0.0,GUI,1,1,strict,openai/gpt-4.1/bbf22c00_v2_t0_0.json
8fc9d168,gpt-4.1,0,0.5,TEXT,1,1,strict,openai/gpt-4.1/8fc9d168_v0_t0_5.json
936aa3e5,gpt-4.1,0,0.5,TEXT,1,1,strict,openai/gpt-4.1/936aa3e5_v0_t0_5.json
2bc72355,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/2bc72355_v2_t0_0.json
d21fc252,gpt-4.1,0,0.0,VISION,1,1,strict,openai/gpt-4.1/d21fc252_v0_t0_0.json
9cebf902,gpt-4.1,1,0.0,TEXT,1,1,strict,openai/gpt-4.1/9cebf902_v1_t0_0.json
85a846ff,gpt-4.1,0,0.5,GUI,1,1,strict,openai/gpt-4.1/85a846ff_v0_t0_5.json
ce0be4e8,gpt-4.1,2,0.0,VISION,1,1,strict,openai/gpt-4.1/ce0be4e8_v2_t0_0.json
8cc4a9e1,gpt-4.1,2,0.0,GUI,1,1,strict,openai/gpt-4.1/8cc4a9e1_v2_t0_0.json
7e365caf,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/7e365caf_v2_t0_5.json
f260aa25,gpt-4.1,1,0.0,TEXT,1,1,strict,openai/gpt-4.1/f260aa25_v1_t0_0.json
9652a31e,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/9652a31e_v2_t0_5.json
07080553,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/07080553_v0_t0_0.json
ab599408,gpt-4.1,2,0.0,GUI,1,1,strict,openai/gpt-4.1/ab599408_v2_t0_0.json
25c9f684,gpt-4.1,0,0.5,TEXT,1,1,strict,openai/gpt-4.1/25c9f684_v0_t0_5.json
0c07452f,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/0c07452f_v2_t0_5.json
2bc72355,gpt-4.1,0,0.5,TEXT,1,1,strict,openai/gpt-4.1/2bc72355_v0_t0_5.json
d21fc252,gpt-4.1,2,0.5,VISION,1,1,strict,openai/gpt-4.1/d21fc252_v2_t0_5.json
85a846ff,gpt-4.1,2,0.0,GUI,1,1,strict,openai/gpt-4.1/85a846ff_v2_t0_0.json
dc35566b,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/dc35566b_v1_t0_5.json
47817359,gpt-4.1,2,0.5,GUI,1,1,strict,openai/gpt-4.1/47817359_v2_t0_5.json
1b64c419,gpt-4.1,1,0.0,TEXT,1,1,strict,openai/gpt-4.1/1b64c419_v1_t0_0.json
bbf22c00,gpt-4.1,0,0.5,GUI,1,1,strict,openai/gpt-4.1/bbf22c00_v0_t0_5.json
a79efa23,gpt-4.1,1,0.0,TEXT,1,1,strict,openai/gpt-4.1/a79efa23_v1_t0_0.json
8fc9d168,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/8fc9d168_v2_t0_0.json
936aa3e5,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/936aa3e5_v2_t0_0.json
9652a31e,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/9652a31e_v0_t0_0.json
25c9f684,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/25c9f684_v2_t0_0.json
ab599408,gpt-4.1,0,0.5,GUI,1,1,strict,openai/gpt-4.1/ab599408_v0_t0_5.json
07080553,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/07080553_v2_t0_5.json
f6d74921,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/f6d74921_v1_t0_5.json
0c07452f,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/0c07452f_v0_t0_0.json
8cc4a9e1,gpt-4.1,0,0.5,GUI,1,1,strict,openai/gpt-4.1/8cc4a9e1_v0_t0_5.json
ce0be4e8,gpt-4.1,0,0.5,VISION,1,1,strict,openai/gpt-4.1/ce0be4e8_v0_t0_5.json
7e365caf,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/7e365caf_v0_t0_0.json
b4ec494d,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/b4ec494d_v1_t0_5.json
8fc9d168,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/8fc9d168_v1_t0_5.json
936aa3e5,gpt-4.1,1,0.5,TEXT,1,1,strict,openai/gpt-4.1/936aa3e5_v1_t0_5.json
faa67d8f,gpt-4.1,0,0.5,TEXT,1,1,strict,openai/gpt-4.1/faa67d8f_v0_t0_5.json
47817359,gpt-4.1,1,0.0,GUI,1,1,strict,openai/gpt-4.1/47817359_v1_t0_0.json
27910ee5,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/27910ee5_v0_t0_0.json
a79efa23,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/a79efa23_v2_t0_5.json
1b64c419,gpt-4.1,2,0.5,TEXT,1,1,strict,openai/gpt-4.1/1b64c419_v2_t0_5.json
0dd1e9ca,gpt-4.1,0,0.0,GUI,1,1,strict,openai/gpt-4.1/0dd1e9ca_v0_t0_0.json
d21fc252,gpt-4.1,1,0.0,VISION,1,1,strict,openai/gpt-4.1/d21fc252_v1_t0_0.json
9cebf902,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/9cebf902_v0_t0_0.json
dc35566b,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/dc35566b_v2_t0_0.json
85a846ff,gpt-4.1,1,0.5,GUI,1,1,strict,openai/gpt-4.1/85a846ff_v1_t0_5.json
b4ec494d,gpt-4.1,2,0.0,TEXT,1,1,strict,openai/gpt-4.1/b4ec494d_v2_t0_0.json
f260aa25,gpt-4.1,0,0.0,TEXT,1,1,strict,openai/gpt-4.1/f260aa25_v0_t0_0.json
